STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
160200,99999, 19930502,   62.6,13,   45.0,13, 1010.6,13,  982.4,13,   4.9,13,   4.7,13,  11.8, 999.9,   71.4 ,  48.4 , 0.08E,999.9, 000000,
160200,99999, 19930503,   63.0,13,   45.6,13, 1017.0,13,  988.6,13,   7.0,13,   2.9,13,   8.9, 999.9,   71.8 ,  45.7 , 0.02E,999.9, 000000,
160200,99999, 19930504,   62.5,13,   45.4,13, 1020.8,12,  992.4,12,   6.8,13,   2.8,13,   5.8, 999.9,   74.5 ,  35.6*, 0.00B,999.9, 000010,
160200,99999, 19930505,   67.2,11,   45.9,11, 1014.6,11,  986.5,11,   7.3,11,   6.1,11,  13.0, 999.9,   77.0*,  46.4 , 0.00H,999.9, 010010,
160200,99999, 19930506,   59.4,13,   51.2,12, 1016.0,13,  987.4,13,   3.1,13,   2.1,13,   4.9, 999.9,   65.8 ,  52.7 ,99.99 ,999.9, 010000,
160200,99999, 19930507,   62.2,13,   48.0,13, 1016.2,13,  987.8,13,   6.4,13,   2.6,13,   7.0, 999.9,   71.6 ,  48.2 , 0.16E,999.9, 010010,
160200,99999, 19930508,   63.8,13,   45.0,13, 1017.1,13,  988.8,13,   7.0,13,   3.8,13,   8.0, 999.9,   73.4*,  46.0 , 0.00C,999.9, 000000,
160200,99999, 19930509,   64.0,13,   50.1,13, 1017.9,13,  989.5,13,   6.6,13,   2.1,13,   4.9, 999.9,   72.1 ,  52.9 , 0.02F,999.9, 010000,
160200,99999, 19930510,   67.0,14,   48.6,14, 1018.2,14,  990.0,14,   7.8,14,   2.7,14,   5.8, 999.9,   76.8 ,  49.8 , 0.04E,999.9, 000000,
160200,99999, 19930511,   67.1,13,   50.7,13, 1016.1,13,  988.0,13,   4.8,13,   4.5,13,   8.9, 999.9,   74.8 ,  53.6 , 0.00C,999.9, 000000,
160200,99999, 19930512,   61.5,13,   52.3,13, 1010.5,13,  982.2,13,   4.3,13,   3.1,13,   8.0, 999.9,   66.6 ,  52.2 , 0.06F,999.9, 010000,
160200,99999, 19930513,   61.0,13,   49.4,13, 1002.9,13,  974.8,13,   4.3,13,   2.9,13,   5.8, 999.9,   67.8 ,  48.6 , 0.00E,999.9, 010010,
160200,99999, 19930514,   64.6,13,   44.9,13, 1001.4,13,  973.6,13,   6.7,13,   3.2,13,   8.9, 999.9,   73.4 ,  44.4 , 0.00C,999.9, 000000,
160200,99999, 19930515,   66.5,12,   48.7,12, 1007.0,12,  979.1,12,   6.8,12,   2.4,12,  12.8, 999.9,   75.4 ,  48.6 , 0.00E,999.9, 010010,
160200,99999, 19930516,   65.1,13,   49.8,13, 1017.0,13,  988.7,13,   7.2,13,   3.1,13,   5.8, 999.9,   74.1 ,  49.1 , 0.04E,999.9, 000000,
160200,99999, 19930517,   70.3,13,   50.1,13, 1017.7,13,  989.7,13,   7.1,13,   3.7,13,   8.0, 999.9,   79.2 ,  50.0 , 0.00C,999.9, 000000,
160200,99999, 19930518,   67.7,10,   52.3,10, 1014.4,10,  986.3,10,   4.6,10,   2.0,10,   5.8, 999.9,   75.2*,  48.9 , 0.00B,999.9, 000000,
160200,99999, 19930519,   69.3,14,   49.6,14, 1014.6,14,  986.2,13,   6.3,14,   5.9,14,  12.8, 999.9,   81.7 ,  39.4*, 0.00C,999.9, 000000,
160200,99999, 19930520,   73.4,13,   51.8,13, 1015.1,13,  987.4,13,   5.2,13,   6.0,13,  14.0, 999.9,   81.3 ,  59.0 , 0.00E,999.9, 000000,
160200,99999, 19930521,   61.1,13,   52.0,13, 1016.1,12,  988.0,13,   4.7,13,   4.6,13,  15.9,  29.9,   71.1 ,  55.2*, 0.39E,999.9, 010010,
160200,99999, 19930522,   65.7,13,   41.9,11, 1016.9,11,  988.7,11,   7.1,13,   4.6,13,   9.9, 999.9,   77.0*,  42.1 , 0.00C,999.9, 000000,
160200,99999, 19930523,   70.9,13,   47.6,13, 1016.5,13,  988.5,13,   7.4,13,   4.8,13,   9.9, 999.9,   81.9 ,  48.7 , 0.00C,999.9, 000000,
160200,99999, 19930524,   73.4,13,   53.5,13, 1015.4,13,  987.6,13,   6.6,13,   5.8,13,  11.8, 999.9,   82.4*,  51.8 , 0.00C,999.9, 000000,
160200,99999, 19930525,   76.6,14,   55.7,14, 1012.8,14,  985.3,14,   5.7,14,   6.0,14,  10.9, 999.9,   85.3 ,  56.5 , 0.00E,999.9, 000000,
160200,99999, 19930526,   77.0,13,   57.9,13, 1010.9,13,  983.4,13,   4.4,13,   6.4,13,  12.8, 999.9,   86.0 ,  59.2 , 0.00C,999.9, 000000,
160200,99999, 19930527,   75.7,13,   57.0,13, 1009.0,13,  981.5,13,   4.0,13,   9.9,13,  18.8,  28.0,   84.6 ,  64.4 , 0.00E,999.9, 010000,
160200,99999, 19930528,   63.9,11,   53.8,11, 1011.3,11,  983.2,11,   4.8,11,   8.1,11,  19.8,  30.9,   73.8*,  57.2*, 0.12B,999.9, 010010,
160200,99999, 19930529,   68.7,13,   47.4,13, 1015.9,13,  987.9,13,   6.2,13,   4.6,13,   9.9, 999.9,   79.7 ,  46.2 , 0.00C,999.9, 000000,
160200,99999, 19930530,   72.5,13,   52.9,13, 1012.8,13,  985.1,13,   5.8,13,   5.7,13,  12.0, 999.9,   79.7 ,  54.7 , 0.00C,999.9, 000000,
160200,99999, 19930531,   72.4,13,   52.1,13, 1013.7,13,  985.9,13,   6.7,13,   5.3,13,  14.0, 999.9,   81.1 ,  54.9 , 0.16E,999.9, 000000,
160200,99999, 19930601,   74.6,13,   54.7,13, 1016.5,13,  988.7,13,   6.3,13,   4.8,13,  11.8, 999.9,   81.9*,  58.6 , 0.00B,999.9, 000000,
160200,99999, 19930602,   70.1,13,   58.0,13, 1012.4,13,  984.6,13,   4.1,13,   3.8,13,   9.9, 999.9,   81.7 ,  60.3*, 0.28E,999.9, 010010,
160200,99999, 19930603,   66.2,13,   45.5,13, 1010.0,13,  982.1,13,   7.7,13,   5.3,13,  12.8,  23.9,   72.7 ,  55.2 , 0.44F,999.9, 000000,
160200,99999, 19930604,   72.8,13,   51.8,13, 1010.8,13,  983.1,13,   6.6,13,   3.2,13,   7.0, 999.9,   79.3 ,  54.0 , 0.00C,999.9, 000000,
160200,99999, 19930605,   75.1,12,   52.4,12, 1017.0,12,  989.3,12,   7.7,12,   2.6,12,  26.8, 999.9,   86.0*,  52.5 , 0.00C,999.9, 000000,
160200,99999, 19930606,   76.6,12,   56.9,12, 1017.8,12,  990.1,12,   6.6,12,   3.3,12,   8.9, 999.9,   87.4 ,  58.3 , 0.00C,999.9, 000010,
160200,99999, 19930607,   77.4,13,   57.6,13, 1015.3,13,  987.7,13,   6.6,13,   4.9,13,  15.9, 999.9,   87.4 ,  57.2 , 0.00C,999.9, 000010,
160200,99999, 19930608,   78.6,13,   58.2,13, 1013.9,13,  986.4,13,   7.7,13,   5.7,13,  13.0, 999.9,   88.9 ,  59.2 , 0.00C,999.9, 000000,
160200,99999, 19930609,   79.9,13,   63.8,13, 1013.7,13,  986.3,13,   3.3,13,   4.5,13,   8.0, 999.9,   87.8 ,  67.5 , 0.00C,999.9, 000010,
160200,99999, 19930610,   70.6,12,   62.0,12, 1016.1,12,  988.1,12,   3.1,12,   3.7,12,   8.9, 999.9,   76.3 ,  63.0 , 0.02F,999.9, 010010,
160200,99999, 19930611,   73.8,13,   56.7,13, 1012.0,13,  984.4,13,   5.3,13,   5.9,13,  12.0, 999.9,   81.9 ,  59.0 , 0.12E,999.9, 000000,
160200,99999, 19930612,   67.4,13,   48.9,13, 1009.7,13,  981.8,13,   6.9,13,   4.4,13,  12.8, 999.9,   76.1 ,  54.0 , 0.16F,999.9, 010000,
160200,99999, 19930613,   60.6,13,   50.9,13, 1012.3,13,  983.9,13,   6.0,13,   2.2,13,   7.0, 999.9,   67.1 ,  56.5 , 0.12E,999.9, 010010,
160200,99999, 19930614,   68.0,13,   48.5,13, 1015.2,13,  987.1,13,   6.2,13,   4.1,13,   8.9, 999.9,   77.4 ,  51.1 , 0.00E,999.9, 000000,
160200,99999, 19930615,   66.4,12,   54.8,12, 1017.1,12,  988.9,12,   4.9,12,   4.3,12,   6.0, 999.9,   74.1 ,  57.2 , 0.16F,999.9, 010000,
160200,99999, 19930616,   75.1, 9,   51.9, 9, 1018.4, 9,  990.7, 9,   8.9, 9,   4.8, 9,   8.9, 999.9,   83.1 ,  52.3 , 0.00C,999.9, 000000,
160200,99999, 19930617,   72.8,11,   54.5,11, 1014.3,11,  986.6,11,   4.6,11,   4.7,11,  11.8, 999.9,   77.7 ,  64.9 , 0.08E,999.9, 000010,
160200,99999, 19930618,   73.5,12,   50.0,12, 1020.3,12,  992.4,12,   6.2,12,   5.1,12,   9.9, 999.9,   80.8 ,  51.4 , 0.00C,999.9, 000000,
160200,99999, 19930619,   75.3,13,   56.1,13, 1019.4,13,  991.6,13,   8.1,13,   9.3,13,  16.9,  25.8,   84.9 ,  54.5 , 0.00C,999.9, 000000,
160200,99999, 19930620,   76.0,13,   59.7,13, 1015.5,13,  987.9,13,   4.6,13,   7.4,13,  19.8,  33.8,   86.5 ,  63.9 , 0.00E,999.9, 010010,
160200,99999, 19930621,   73.2,10,   58.8, 9, 1016.4, 8,  988.1, 9,   6.0,10,   3.0,10,  10.9, 999.9, 9999.9 ,  54.7 , 0.04F,999.9, 010010,
160200,99999, 19930622,   72.6,13,   60.7,13, 1013.3,13,  985.5,13,   4.4,13,   3.2,13,   7.0, 999.9,   78.8*,  62.6 , 0.04F,999.9, 010000,
160200,99999, 19930623,   70.3,13,   60.2,13, 1009.1,13,  981.4,13,   4.1,13,   4.9,13,   8.9, 999.9,   75.2 ,  63.0 , 0.67F,999.9, 010000,
160200,99999, 19930624,   75.1,13,   55.4, 8, 1012.4, 8,  984.6, 8,   7.2,13,   4.2,13,   8.0,  18.8,   82.4 ,  61.5 , 0.00A,999.9, 000000,
160200,99999, 19930625,   70.0,13,   50.1,13, 1019.8,13,  991.7,13,   6.9,13,   4.8,13,  11.8, 999.9,   78.8*,  49.6 , 0.00C,999.9, 000000,
160200,99999, 19930626,   73.8,13,   49.1,10, 1016.2,10,  988.3,10,   6.2,13,   3.5,13,   8.9, 999.9,   83.7 ,  55.9 , 0.00C,999.9, 000000,
160200,99999, 19930627,   73.3,13,   54.2,13, 1013.8,13,  986.1,13,   6.1,13,   3.8,13,   7.0, 999.9,   83.3 ,  53.2 , 0.00C,999.9, 000000,
160200,99999, 19930628,   79.0,13,   56.9, 8, 1010.3, 8,  982.8, 8,   6.4,13,   3.7,13,   8.0, 999.9,   87.8*,  60.1 , 0.00C,999.9, 000000,
160200,99999, 19930629,   67.3,13,   50.7,13, 1015.9,13,  987.8,13,   5.6,13,   8.4,13,  16.9, 999.9,   74.1 ,  55.4*, 0.00C,999.9, 000000,
160200,99999, 19930630,   74.1,14,   57.0,14, 1011.8,14,  984.1,14,   5.7,14,   8.9,14,  16.9, 999.9,   83.7 ,  57.6 , 0.00D,999.9, 000000,
160200,99999, 19930701,   76.2,14,   58.9,14, 1013.1,14,  985.5,14,   4.7,14,   7.3,14,  13.0, 999.9,   84.7 ,  62.8 , 0.00B,999.9, 000000,
160200,99999, 19930702,   73.1,13,   57.6,13, 1016.0,13,  988.2,13,   4.8,13,   4.6,13,   7.0, 999.9,   83.8 ,  61.9 , 0.16E,999.9, 010010,
160200,99999, 19930703,   76.6,11,   57.0,11, 1019.9,11,  992.1,11,   8.4,11,   4.3,11,   8.0, 999.9,   84.2*,  62.6*, 0.00I,999.9, 000000,
160200,99999, 19930704,   78.5,10,   58.5,10, 1023.0,10,  995.3,10,   5.9,10,   4.8,10,  12.0, 999.9,   89.2*,  59.0 , 0.67G,999.9, 000000,
160200,99999, 19930705,   79.7,12,   62.1,12, 1015.7,12,  989.4,11,   6.6,12,   5.9,12,  12.0,  22.0,   87.4 ,  63.0 , 0.20G,999.9, 000000,
160200,99999, 19930706,   76.6, 7,   55.3, 5, 1011.1, 7,  983.6, 7,   8.2, 7,   9.4, 7,  15.9,  40.0,   83.1 ,  67.6 , 0.00G,999.9, 000000,
160200,99999, 19930707,   75.8,13,   42.8, 7, 1016.2,13,  988.5,13,  11.0,13,   4.4,13,   9.9,  20.0,   86.9 ,  56.7 , 0.00C,999.9, 000000,
160200,99999, 19930708,   72.0,11,   49.8,11, 1017.5,11,  989.6,11,   9.5,11,   7.3,11,  15.0, 999.9,   83.1 ,  50.7 , 0.00C,999.9, 000000,
160200,99999, 19930709,   76.7,13,   56.5,13, 1014.6,13,  987.0,13,   3.7,13,   8.3,13,  14.0, 999.9,   84.6 ,  63.3 , 0.00C,999.9, 000000,
160200,99999, 19930710,   69.1,13,   58.2,13, 1011.3,13,  983.4,13,   3.8,13,   5.9,13,  14.0, 999.9,   74.3 ,  63.7 ,11.02G,999.9, 010000,
160200,99999, 19930711,   60.9, 9,   46.1, 9, 1008.3, 9,  980.1, 9,   7.2, 9,   2.8, 9,  12.0, 999.9,   69.8*,  54.9 ,99.99 ,999.9, 010000,
160200,99999, 19930712,   62.2,11,   39.6,10, 1015.8,11,  987.4,11,  12.2,11,   3.3,11,   6.0, 999.9,   73.2 ,  45.5 , 0.00C,999.9, 000000,
160200,99999, 19930713,   67.7, 6, 9999.9, 0, 1019.6, 6,  991.5, 6,  16.7, 6,   5.0, 6,   8.0, 999.9,   73.4*,  50.0 , 0.00C,999.9, 000000,
160200,99999, 19930714,   64.6, 9,   43.2, 9, 1017.3, 9,  989.0, 9,  10.5, 9,   3.1, 9,   8.0, 999.9,   73.9 ,  50.2 , 0.00C,999.9, 000000,
160200,99999, 19930715,   76.2, 8,   54.3, 8, 1011.9, 7,  984.4, 7,   6.3, 8,   6.2, 8,   8.0, 999.9,   79.9 ,  71.6*, 0.00B,999.9, 000000,
160200,99999, 19930716,   76.5,11,   61.7,11, 1016.5,11,  988.9,11,   3.9,11,   6.0,11,  15.0, 999.9,   83.1 ,  66.7 , 0.00H,999.9, 010010,
160200,99999, 19930717,   77.9,13,   61.9,13, 1017.8,13,  990.2,13,   4.5,13,   4.7,13,   8.0, 999.9,   85.8 ,  61.5 , 0.00E,999.9, 000000,
160200,99999, 19930718,   77.9,13,   63.3,13, 1014.7,13,  987.2,13,   6.4,13,   5.9,13,  19.0, 999.9,   87.3 ,  65.7 , 0.00E,999.9, 010010,
160200,99999, 19930719,   68.7,13,   62.6,13, 1011.2,13,  983.3,13,   3.6,13,   3.4,13,   8.9, 999.9,   75.0 ,  64.9*, 0.35E,999.9, 010010,
160200,99999, 19930720,   64.9,11,   56.6,11, 1008.6,11,  980.6,11,   6.0,11,   4.8,11,  14.0, 999.9,   71.6 ,  60.8*, 1.30F,999.9, 010010,
160200,99999, 19930721,   67.9,11,   50.7,11, 1013.0,11,  985.0,11,  10.3,11,   4.1,11,   9.9,  23.9,   77.0 ,  56.5 , 0.28F,999.9, 010010,
160200,99999, 19930722,   67.9, 9,   46.1, 9, 1016.7, 9,  988.6, 9,  11.9, 9,   4.9, 9,  14.0,  23.9,   77.2*,  49.8 , 0.00C,999.9, 000000,
160200,99999, 19930723,   71.1,11,   46.4,11, 1020.2,11,  992.2,11,   9.6,11,   2.2,11,   6.0, 999.9,   80.4 ,  52.5 , 0.00C,999.9, 000000,
160200,99999, 19930724,   71.8,10,   53.5,10, 1018.3,10,  990.4,10,   8.4,10,   2.6,10,   5.1, 999.9,   82.4*,  53.8 , 0.00B,999.9, 000000,
160200,99999, 19930725,   73.2,13,   57.9,13, 1011.2,13,  983.6,13,   4.3,13,   2.3,13,   5.1, 999.9,   78.4 ,  61.5 , 0.00C,999.9, 000000,
160200,99999, 19930726,   70.6, 8,   54.4, 8, 1012.5, 8,  984.6, 8,   9.7, 8,   2.4, 8,   6.0, 999.9,   76.3*,  63.7 , 0.00B,999.9, 000000,
160200,99999, 19930727,   77.2, 6,   55.8, 6, 1017.2, 6,  989.6, 6,   8.3, 6,   6.2, 6,   8.9,  15.9,   80.2 ,  75.6*, 0.00B,999.9, 000000,
160200,99999, 19930728,   79.7, 8,   61.6, 8, 1015.9, 8,  988.4, 8,   7.5, 8,   2.1, 8,   4.1, 999.9,   84.6 ,  73.9*, 0.00B,999.9, 000000,
160200,99999, 19930729,   80.1,13,   63.6,13, 1017.1,12,  989.7,12,   5.9,13,   4.5,13,   8.0,  15.9,   89.2 ,  61.9 , 0.00C,999.9, 000000,
160200,99999, 19930730,   81.5,13,   63.2,13, 1016.1,13,  988.8,13,   3.7,13,   4.3,13,   9.9, 999.9,   90.5 ,  64.4 , 0.00C,999.9, 000000,
160200,99999, 19930731,   75.4,13,   60.1,13, 1013.3,13,  985.7,13,   5.6,13,   8.2,13,  25.1,  39.0,   88.0 ,  65.3*, 0.02E,999.9, 010010,
160200,99999, 19930801,   72.8, 8,   53.2, 8, 1019.6, 8,  991.7, 8,  14.0, 8,   2.7, 8,   6.0, 999.9,   85.3 ,  54.0 , 0.04E,999.9, 000000,
160200,99999, 19930802,   78.6,13,   60.1,13, 1017.7,13,  990.1,13,   7.8,13,   2.4,13,   6.0, 999.9,   87.3 ,  60.4 , 0.00C,999.9, 000000,
160200,99999, 19930803,   78.3,11,   61.9,11, 1018.2,11,  990.6,11,   7.0,11,   1.9,11,   4.1, 999.9,   89.6 ,  60.6 , 0.00B,999.9, 000000,
160200,99999, 19930804,   78.1, 7,   62.9, 7, 1018.2, 7,  990.6, 7,  11.8, 7,   1.2, 7,   1.9, 999.9,   88.0 ,  61.7 , 0.28E,999.9, 000000,
160200,99999, 19930805,   75.4, 9,   63.6, 9, 1016.1, 9,  988.4, 9,   6.3, 9,   1.2, 9,   1.9, 999.9,   82.4*,  63.7 , 0.20E,999.9, 010010,
160200,99999, 19930806,   77.3, 6,   60.6, 6, 1014.2, 6,  986.7, 6,   9.2, 6,   2.1, 6,   2.9, 999.9,   85.5 ,  60.8 , 0.00C,999.9, 000000,
160200,99999, 19930807,   76.3,12,   59.9,12, 1015.7,12,  988.1,12,   7.6,12,   3.2,12,   6.0, 999.9,   85.6 ,  63.0 , 0.00E,999.9, 010010,
160200,99999, 19930808,   73.2,13,   58.5,13, 1014.0,13,  986.3,13,   8.6,13,   4.1,13,  13.0,  27.0,   86.5 ,  60.8 , 0.06F,999.9, 010010,
160200,99999, 19930809,   76.0,10,   52.6, 8, 1011.8,10,  984.2,10,  10.4,10,   2.3,10,   7.0,  13.0,   82.4*,  56.1 , 0.00C,999.9, 000000,
160200,99999, 19930810,   67.0, 7,   55.2, 7, 1010.9, 6,  982.9, 6,  10.4, 7,   1.7, 7,   4.1, 999.9,   79.2 ,  55.8 , 0.08E,999.9, 010000,
160200,99999, 19930811,   76.6, 8,   50.0, 8, 1013.8, 8,  986.2, 8,  13.2, 8,   3.0, 8,   5.8, 999.9,   84.2 ,  66.2*, 0.00B,999.9, 000000,
160200,99999, 19930812,   75.0,10,   57.7,10, 1017.2,10,  989.4,10,   8.3,10,   3.0,10,   8.0, 999.9,   85.6 ,  61.5 , 0.00C,999.9, 000000,
160200,99999, 19930813,   74.9,10,   58.4,10, 1016.8, 9,  989.3, 9,   9.6,10,   4.7,10,  14.0,  15.9,   89.8 ,  48.2*, 0.00C,999.9, 000000,
160200,99999, 19930814,   77.4,10,   58.5,10, 1018.5,10,  990.8,10,   9.9,10,   3.0,10,   6.0, 999.9,   90.3 ,  59.4 , 0.00C,999.9, 000000,
160200,99999, 19930815,   81.2, 6,   57.7, 6, 1016.8, 6,  989.4, 6,   6.6, 6,   3.8, 6,   8.0, 999.9,   90.5 ,  64.4*, 0.00B,999.9, 000000,
160200,99999, 19930816,   79.0,10,   58.7,10, 1018.9,10,  991.3,10,   6.8,10,   1.7,10,   4.1, 999.9,   91.8 ,  60.4 , 0.00C,999.9, 000000,
160200,99999, 19930817,   77.3, 7,   58.4, 7, 1019.3, 7,  991.7, 7,   8.8, 6,   3.1, 6,   8.0, 999.9,   92.7 ,  60.3 , 0.00C,999.9, 000000,
160200,99999, 19930818,   77.6, 8,   61.6, 8, 1019.0, 8,  991.4, 8,   7.3, 6,   5.2, 8,  12.0, 999.9,   88.7 ,  64.4*, 0.00C,999.9, 000000,
160200,99999, 19930819,   78.1,10,   60.7,10, 1018.5,10,  990.9,10,   6.7,10,   5.0,10,   9.9, 999.9,   87.1 ,  63.0 , 0.00C,999.9, 000000,
160200,99999, 19930820,   77.0, 9,   57.2, 9, 1019.4, 9,  991.7, 9,  10.0, 9,   4.7, 9,  12.0, 999.9,   90.7 ,  59.5 , 0.00B,999.9, 000000,
160200,99999, 19930821,   80.3,13,   62.1,13, 1017.4,13,  989.9,13,   5.2,13,   6.0,13,  11.1, 999.9,   90.7 ,  61.5 , 0.00C,999.9, 000000,
160200,99999, 19930822,   81.3,13,   62.4,13, 1012.7,13,  985.4,13,   3.8,13,   6.6,13,  13.0,  22.9,   90.5 ,  63.1 , 0.28G,999.9, 000000,
160200,99999, 19930823,   80.7,12,   61.1,12, 1008.1,12,  980.9,12,   4.8,12,   8.4,12,  21.0, 999.9,   90.3 ,  65.8 , 0.00G,999.9, 000000,
160200,99999, 19930824,   70.8,13,   62.6,13, 1010.3,13,  982.7,13,   3.5,13,   2.6,13,   7.0, 999.9,   76.1 ,  63.1 , 0.20G,999.9, 010000,
160200,99999, 19930825,   72.3,13,   58.8,13, 1010.0,13,  982.4,13,   6.0,13,   3.1,13,   7.0, 999.9,   80.1 ,  63.3 , 0.00G,999.9, 010000,
160200,99999, 19930826,   72.5, 9,   57.2, 9, 1010.8, 9,  983.1, 9,  11.1, 9,   4.8, 9,  11.1, 999.9,   83.3 ,  58.8 , 0.20E,999.9, 000000,
160200,99999, 19930827,   64.8,13,   61.9,13, 1010.8,12,  982.7,12,   2.8,13,   1.7,13,   4.1, 999.9,   66.6 ,  62.6 , 1.26F,999.9, 010000,
160200,99999, 19930828,   70.1, 9, 9999.9, 0, 1010.0, 9,  982.3, 9,  10.8, 9,   7.7, 9,  12.0,  22.0,   77.0 ,  59.0*, 0.00B,999.9, 000000,
160200,99999, 19930829,   66.4,11,   37.9, 4, 1020.3,11,  992.1,11,  10.7,11,   6.1,11,  12.0, 999.9,   74.3 ,  51.8*, 0.00A,999.9, 000000,
160200,99999, 19930830,   66.1, 4,   42.7, 4, 1021.8, 4,  993.5, 4,  15.5, 4,   7.0, 4,  13.0, 999.9,   73.2 ,  59.2*, 0.00A,999.9, 000000,
160200,99999, 19930831,   67.9, 9,   48.1, 7, 1015.5, 9,  987.4, 9,   9.1, 9,   4.3, 9,  14.0,  25.1,   81.3 ,  53.8 , 0.00C,999.9, 000000,
160200,99999, 19930901,   54.1, 4,   42.6, 4, 1019.4, 4,  992.9, 4,   9.6, 4,   0.5, 4,  11.1,  25.1,   64.4*,  47.5 , 0.00H,999.9, 010000,
160200,99999, 19930902,   63.1,10,   42.7,10, 1019.6,10,  991.1,10,  12.4,10,   5.4,10,  11.1, 999.9,   75.2 ,  45.9 , 0.00C,999.9, 000000,
160200,99999, 19930903,   62.3,12,   49.5,12, 1011.1,11,  983.0,11,   3.6,12,   2.0,12,   6.0, 999.9,   69.6 ,  51.4 , 0.00C,999.9, 000000,
160200,99999, 19930904,   56.7,11,   50.7,10, 1007.5,11,  979.1,11,   7.9,11,   3.6,11,  12.0,  26.0,   64.2 ,  49.6 , 0.24E,999.9, 010010,
160200,99999, 19930905,   63.2, 6,   38.9, 5, 1011.1, 5,  983.1, 5,  14.1, 6,   5.0, 6,  13.0, 999.9,   73.6 ,  46.8*, 0.00B,999.9, 000000,
160200,99999, 19930906,   57.5, 7,   39.0, 7, 1019.8, 7,  991.1, 7,  13.6, 7,   3.9, 7,  11.1, 999.9,   72.1 ,  40.6 , 0.00C,999.9, 000000,
160200,99999, 19930907,   63.3,12,   50.5,12, 1017.5,11,  989.1,11,   4.6,12,   2.4,12,   5.1, 999.9,   69.1 ,  53.6*, 0.00C,999.9, 000000,
160200,99999, 19930908,   59.8,13,   56.8,13, 1014.0,13,  985.6,13,   2.5,13,   2.3,13,   5.1, 999.9,   60.8*,  58.5 , 0.02E,999.9, 010000,
160200,99999, 19930909,   62.7,13,   58.0,13, 1014.6,13,  986.3,13,   1.6,13,   1.3,13,   4.1, 999.9,   66.0 ,  58.6 , 0.00E,999.9, 010000,
160200,99999, 19930910,   64.9,12,   58.2,12, 1009.5,12,  981.5,12,   4.5,12,   2.9,12,   5.1, 999.9,   71.1 ,  59.7 , 0.31F,999.9, 010010,
160200,99999, 19930911,   61.7,12,   50.5,12, 1012.2,12,  983.8,12,   7.9,11,   1.7,12,   6.0, 999.9,   68.0*,  50.0 , 0.00C,999.9, 000000,
160200,99999, 19930912,   67.7,13,   51.0,13, 1006.2,12,  978.4,12,   9.9,13,   5.2,13,  12.0, 999.9,   75.9 ,  55.6 , 0.00C,999.9, 000000,
160200,99999, 19930913,   60.4,13,   55.9,13, 1004.9,12,  976.8,12,   3.2,13,   3.1,13,   7.0, 999.9,   63.9 ,  57.2 , 0.02F,999.9, 010000,
160200,99999, 19930914,   66.2,12,   46.8,12, 1002.2,12,  974.4,12,   7.3,12,   8.2,12,  13.0, 999.9,   73.2 ,  56.5 , 0.59E,999.9, 000000,
160200,99999, 19930915,   61.4,13,   46.9,13, 1008.4,13,  980.2,13,   7.2,13,   4.0,13,  12.0, 999.9,   69.6 ,  45.1 , 0.00B,999.9, 000000,
160200,99999, 19930916,   61.4, 9,   49.5, 9, 1011.0, 8,  982.7, 8,   6.6, 9,   1.3, 9,   4.1, 999.9,   71.8 ,  53.6*, 0.00A,999.9, 000000,
160200,99999, 19930917,   66.3,12,   52.2,12, 1013.3,12,  985.2,12,   5.7,12,   4.0,12,   8.9, 999.9,   73.4 ,  54.1 , 0.00C,999.9, 000000,
160200,99999, 19930918,   66.7,13,   54.4,13, 1017.5,13,  989.3,13,   5.9,13,   2.2,13,   6.0, 999.9,   72.5 ,  59.2*, 0.00C,999.9, 000000,
160200,99999, 19930919,   68.0, 8,   57.6, 8, 1021.4, 8,  993.2, 8,   4.4, 8,   2.6, 8,   7.0, 999.9,   76.6 ,  58.6 , 0.00C,999.9, 000000,
160200,99999, 19930920,   70.8,12,   57.7,12, 1023.5,12,  995.3,12,   4.8,12,   4.8,12,   9.9, 999.9,   79.2 ,  55.2 , 0.00D,999.9, 000000,
160200,99999, 19930921,   73.0,13,   59.8,13, 1022.2,13,  994.2,13,   3.3,13,   4.8,13,   8.9, 999.9,   80.6 ,  61.9 , 0.00C,999.9, 000000,
160200,99999, 19930922,   69.7,13,   58.6,13, 1019.7,13,  991.7,13,   2.9,13,   3.5,13,   7.0, 999.9,   78.4 ,  58.3 , 0.00C,999.9, 000000,
160200,99999, 19930923,   68.4,13,   59.6,13, 1015.1,13,  987.0,13,   3.5,13,   1.7,13,   4.1, 999.9,   76.3 ,  60.1 , 0.04F,999.9, 010000,
160200,99999, 19930924,   61.7,13,   58.8,13, 1012.6,13,  984.3,13,   2.2,13,   1.7,13,   4.1, 999.9,   64.0 ,  59.5 , 0.39F,999.9, 010000,
160200,99999, 19930925,   60.2,12,   56.5,12, 1006.1,12,  977.9,12,   3.2,12,   1.3,12,   4.1, 999.9,   62.1*,  58.3 , 0.91F,999.9, 010000,
160200,99999, 19930926,   57.6,13,   49.3,13, 1010.8,13,  982.3,13,   7.3,13,   2.3,13,   8.0, 999.9,   61.5 ,  55.4*, 0.00B,999.9, 010000,
160200,99999, 19930927,   59.6,11,   45.0,11, 1016.4,11,  987.9,11,   8.9,11,   2.7,11,   5.1, 999.9,   67.1 ,  51.8*, 0.00B,999.9, 000000,
